Column1,State,Year,Source,ItemNum,LineItem,Amount
2554,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,6000000
2555,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,4923055.98
2556,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,0
2557,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,4923055.98
2558,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,1076944.02
3009,SD,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/SD_2021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,i,Total recipient share required,750000
2560,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,150000
2561,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,6.00E+05
2562,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,98210.78
2563,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2564,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0
2565,DC,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/DC%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,98210.78
2566,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,40800785
2567,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,22760479.21
2568,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,18040305.79
2569,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,40800785
2570,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,22760479.21
2571,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,0
2572,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,22760479.21
2573,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,18040305.79
684,TN,2018,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/Tennessee2018ES_FFR.pdf,i,Total recipient share required,378271
2575,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,5433607.46
2576,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,0
2577,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,496826.76
2578,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2579,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0
2580,FL,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/FL%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,496826.76
2581,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,21907178
2582,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,19334167.52
2583,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,2573010.48
2584,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,21907178
2585,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,19334167.52
2586,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,0
2587,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,19334167.52
2588,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,2573010.48
1509,TN,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/TN2019%5B101ES%5DFFR%2BNarr.pdf,i,Total recipient share required,386258.2
2590,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,1070763.82
2591,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,1764804.18
2592,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,34670.58
2593,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2594,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0
2595,GA,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GA%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,34670.58
2596,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,1200000
2597,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,599967
2598,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,600033
2599,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,1200000
2600,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,599967
2601,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,0
2602,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,599967
2603,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,600033
2289,TN,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/TN%202020%20ES%20Financial%20and%20Progress%20Report.pdf,i,Total recipient share required,2099146.2
2605,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,0
2606,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,0
2607,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,6242
2608,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2609,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0
2610,GU,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/GU%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,6242
2611,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,6642675
2612,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,292564.05
2613,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,6350110.95
2614,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,6642675
2615,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,292564.05
2616,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,0
2617,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,292564.05
2618,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,6350110.95
3024,TN,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/TN_2021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,i,Total recipient share required,2100609.9
2620,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,605954.9
2621,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,254001.1
2622,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,91931.89
2623,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2624,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0
2625,HI,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/HI%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,91931.89
2626,ID,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/ID%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,6854176
2627,ID,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/ID%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,3513455.07
2628,ID,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/ID%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,3340720.93
2629,ID,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/ID%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,6854176
2630,ID,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/ID%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,3513445.07
2631,ID,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/ID%202021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,0
